label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
Y,0.0,0.0,0.0,0.2784554958343506,-0.08069953322410583,-0.16216962039470673,0.5081733465194702,-0.3733467161655426,-0.22168347239494324,0.6489325761795044,-0.6350020170211792,-0.26906272768974304,0.8094361424446106,-0.7520174980163574,-0.2878749966621399,0.3360692858695984,-0.9155470728874207,-0.12716035544872284,0.2244296818971634,-0.8484686613082886,-0.2717805802822113,0.18930183351039886,-0.553834855556488,-0.33368033170700073,0.2032071053981781,-0.3801010251045227,-0.3403646647930145,0.13336323201656342,-0.9861376285552979,-0.09872614592313766,0.02518422156572342,-0.8195291757583618,-0.2623545527458191,0.04535788670182228,-0.4979587197303772,-0.2963330149650574,0.09290527552366257,-0.3666137754917145,-0.2820279002189636,-0.046044353395700455,-0.9448855519294739,-0.09593981504440308,-0.1406821608543396,-0.8406270742416382,-0.2862260341644287,-0.09161564707756042,-0.5524857044219971,-0.2951347529888153,-0.03280121088027954,-0.4024698734283447,-0.24355296790599823,-0.21371425688266754,-0.8674265742301941,-0.10348373651504517,-0.27309736609458923,-1.1442222595214844,-0.22273200750350952,-0.3224332630634308,-1.3330461978912354,-0.23790255188941956,-0.36393094062805176,-1.5267189741134644,-0.21301692724227905
Y,0.0,0.0,0.0,0.27901268005371094,-0.07986398041248322,-0.15975099802017212,0.5065851807594299,-0.38241007924079895,-0.21589064598083496,0.6461459398269653,-0.645769476890564,-0.25970399379730225,0.8061550259590149,-0.7562201619148254,-0.27586448192596436,0.3285335302352905,-0.9227614402770996,-0.1270158737897873,0.22006624937057495,-0.847737729549408,-0.2670403718948364,0.1821482628583908,-0.5557588338851929,-0.3275707960128784,0.19483700394630432,-0.38261523842811584,-0.3342977464199066,0.12507164478302002,-0.9872332811355591,-0.09862866252660751,0.024466395378112793,-0.8136254549026489,-0.25559085607528687,0.04265716299414635,-0.5002103447914124,-0.28897789120674133,0.09061376005411148,-0.37321367859840393,-0.2765701115131378,-0.054965946823358536,-0.942681610584259,-0.0951901525259018,-0.14350904524326324,-0.8283973336219788,-0.28064534068107605,-0.09517867118120193,-0.551365315914154,-0.2925878167152405,-0.03623908758163452,-0.4084293246269226,-0.24516835808753967,-0.2234053760766983,-0.8641653060913086,-0.10178402811288834,-0.28620368242263794,-1.1446189880371094,-0.21863888204097748,-0.3356611430644989,-1.3385576009750366,-0.2343822419643402,-0.37426692247390747,-1.531746506690979,-0.21110199391841888
Y,0.0,0.0,0.0,0.2737881541252136,-0.08347740769386292,-0.16015078127384186,0.4966769218444824,-0.38534608483314514,-0.2164594829082489,0.6338747143745422,-0.6470158100128174,-0.260297566652298,0.78804612159729,-0.7650423049926758,-0.27587005496025085,0.3198564648628235,-0.9219534397125244,-0.12862655520439148,0.2100260704755783,-0.8416159152984619,-0.2687808573246002,0.17465664446353912,-0.5516343712806702,-0.3284265995025635,0.1902218759059906,-0.3825625777244568,-0.3348073959350586,0.11722255498170853,-0.9880605936050415,-0.09997552633285522,0.016626613214612007,-0.807287335395813,-0.2564513087272644,0.03667321428656578,-0.49467888474464417,-0.28775930404663086,0.08773103356361389,-0.3734019696712494,-0.2743426263332367,-0.061930641531944275,-0.9424673318862915,-0.09643138945102692,-0.15098616480827332,-0.8248831629753113,-0.28227460384368896,-0.10135453939437866,-0.5466758608818054,-0.2917599678039551,-0.03964506462216377,-0.4064027965068817,-0.2429293543100357,-0.22931817173957825,-0.8624141216278076,-0.1031116247177124,-0.2913193702697754,-1.1391271352767944,-0.22192072868347168,-0.34294018149375916,-1.3301197290420532,-0.23772168159484863,-0.38393455743789673,-1.5214722156524658,-0.21416743099689484
Y,0.0,0.0,0.0,0.27165481448173523,-0.08695995807647705,-0.16238218545913696,0.4926695227622986,-0.3875798285007477,-0.22173190116882324,0.624617874622345,-0.65273118019104,-0.2681054472923279,0.7799968719482422,-0.7764599323272705,-0.28594186902046204,0.31379133462905884,-0.9238606095314026,-0.13169415295124054,0.20574986934661865,-0.8492795825004578,-0.27290064096450806,0.17216452956199646,-0.5592926740646362,-0.33244457840919495,0.1872325986623764,-0.38927313685417175,-0.33863696455955505,0.112079918384552,-0.9883806109428406,-0.10267355293035507,0.01330368872731924,-0.8116639852523804,-0.2617495059967041,0.03499764949083328,-0.4988720118999481,-0.2952103018760681,0.08386372774839401,-0.3742983043193817,-0.2826550602912903,-0.06559641659259796,-0.9425279498100281,-0.09873298555612564,-0.1520100235939026,-0.8268179893493652,-0.28448227047920227,-0.10064570605754852,-0.5506505966186523,-0.29549336433410645,-0.03996817767620087,-0.4110000729560852,-0.24782636761665344,-0.23106934130191803,-0.861689567565918,-0.10524402558803558,-0.2995036840438843,-1.1355074644088745,-0.2223203033208847,-0.35126054286956787,-1.3268705606460571,-0.23907038569450378,-0.3915378153324127,-1.5200271606445312,-0.21672682464122772
Y,0.0,0.0,0.0,0.26735976338386536,-0.08737623691558838,-0.16761592030525208,0.4870509207248688,-0.38855424523353577,-0.22946657240390778,0.6211797595024109,-0.6547195315361023,-0.2773309648036957,0.7756745219230652,-0.7851842641830444,-0.2962460517883301,0.3058394491672516,-0.9255831837654114,-0.1372154802083969,0.19689995050430298,-0.8520082235336304,-0.2811093032360077,0.1652354747056961,-0.5603026747703552,-0.34113651514053345,0.1793801486492157,-0.3876091539859772,-0.3468370735645294,0.10331884771585464,-0.9889983534812927,-0.10586540400981903,0.003355468390509486,-0.8159046769142151,-0.2680419087409973,0.027009760960936546,-0.49938124418258667,-0.3016775846481323,0.07563144713640213,-0.37148937582969666,-0.28848278522491455,-0.07436751574277878,-0.9414387345314026,-0.10004904121160507,-0.16421209275722504,-0.8324752449989319,-0.288152277469635,-0.10971173644065857,-0.5537967085838318,-0.2982665002346039,-0.04644293338060379,-0.4092685580253601,-0.249259814620018,-0.24042724072933197,-0.8582080602645874,-0.10509886592626572,-0.30506154894828796,-1.1352039575576782,-0.22444824874401093,-0.35832875967025757,-1.325621485710144,-0.24173510074615479,-0.40205374360084534,-1.5180399417877197,-0.21924661099910736
Y,0.0,0.0,0.0,0.2708849608898163,-0.08564738184213638,-0.16892680525779724,0.4948597252368927,-0.39439675211906433,-0.2308373749256134,0.6285610198974609,-0.6642661094665527,-0.27871447801589966,0.7882189750671387,-0.790637731552124,-0.29738375544548035,0.3106705844402313,-0.926172137260437,-0.1355338990688324,0.2031700313091278,-0.8526372909545898,-0.2813924252986908,0.1723940670490265,-0.5591556429862976,-0.3427257537841797,0.18789029121398926,-0.3832581043243408,-0.3489219546318054,0.10716096311807632,-0.9888373017311096,-0.10352499037981033,0.007177076302468777,-0.816455066204071,-0.26838621497154236,0.031970180571079254,-0.49685704708099365,-0.30242016911506653,0.08208093047142029,-0.3681652545928955,-0.2882606089115143,-0.07102548331022263,-0.9411370158195496,-0.09755305200815201,-0.16208146512508392,-0.8336718678474426,-0.2872146964073181,-0.10692322999238968,-0.5540699362754822,-0.29655447602272034,-0.04257011041045189,-0.411496102809906,-0.2460191547870636,-0.23820902407169342,-0.8592560887336731,-0.10269409418106079,-0.30413421988487244,-1.133148431777954,-0.2222660779953003,-0.35823333263397217,-1.3225584030151367,-0.23937596380710602,-0.4026538133621216,-1.5169227123260498,-0.2163141965866089
Y,0.0,0.0,0.0,0.275679349899292,-0.08948817849159241,-0.16418342292308807,0.5013775825500488,-0.41923388838768005,-0.2185533046722412,0.6344148516654968,-0.6985545754432678,-0.2595512568950653,0.7925219535827637,-0.8164839148521423,-0.2715678811073303,0.30702081322669983,-0.9347627758979797,-0.12685641646385193,0.20395410060882568,-0.8807380199432373,-0.27175506949424744,0.17736312747001648,-0.5780138373374939,-0.3319084346294403,0.193229541182518,-0.39667829871177673,-0.33622831106185913,0.10171004384756088,-0.9902343153953552,-0.09534662961959839,0.0023095218930393457,-0.8419390916824341,-0.2614027261734009,0.031205933541059494,-0.5172719955444336,-0.2951945960521698,0.08309769630432129,-0.38229072093963623,-0.2786557376384735,-0.07701089978218079,-0.9403323531150818,-0.09005974978208542,-0.1677940934896469,-0.850858211517334,-0.28242456912994385,-0.10926586389541626,-0.5656868815422058,-0.29410088062286377,-0.044380273669958115,-0.4155113995075226,-0.24270547926425934,-0.2453271448612213,-0.8585184812545776,-0.09513118863105774,-0.30457690358161926,-1.1402816772460938,-0.21556352078914642,-0.35625159740448,-1.3317984342575073,-0.2347058355808258,-0.40045270323753357,-1.5287832021713257,-0.21242956817150116
Y,0.0,0.0,0.0,0.27678003907203674,-0.09377584606409073,-0.16834814846515656,0.5022178292274475,-0.43147140741348267,-0.22384683787822723,0.6349493861198425,-0.7169743180274963,-0.26473331451416016,0.7942333221435547,-0.8356602787971497,-0.27574118971824646,0.3023105561733246,-0.9387862086296082,-0.13304604589939117,0.1947939544916153,-0.8924415707588196,-0.278269499540329,0.17375120520591736,-0.580923318862915,-0.3363945186138153,0.1918506920337677,-0.40187984704971313,-0.3397285044193268,0.09576316922903061,-0.9904179573059082,-0.09950701147317886,-0.006679589860141277,-0.855158269405365,-0.26642104983329773,0.026436395943164825,-0.5219351649284363,-0.2973186671733856,0.07926441729068756,-0.3901113271713257,-0.27868881821632385,-0.08350883424282074,-0.9379709959030151,-0.09245990216732025,-0.17658694088459015,-0.8624943494796753,-0.2856101989746094,-0.11555242538452148,-0.5695029497146606,-0.2931691110134125,-0.051250431686639786,-0.4173113703727722,-0.23902393877506256,-0.2519373297691345,-0.8538545966148376,-0.09618911892175674,-0.3111467957496643,-1.1418253183364868,-0.21818436682224274,-0.3617645800113678,-1.331250786781311,-0.23689599335193634,-0.4065019488334656,-1.531107783317566,-0.21422000229358673
Y,0.0,0.0,0.0,0.2766281068325043,-0.09849581122398376,-0.16164326667785645,0.49977242946624756,-0.4426477551460266,-0.21459771692752838,0.6276354789733887,-0.7316380739212036,-0.2548372447490692,0.7870274186134338,-0.8535709381103516,-0.2661847472190857,0.29524606466293335,-0.9441620111465454,-0.12186399847269058,0.19787289202213287,-0.8941954970359802,-0.26640304923057556,0.1750413179397583,-0.5835250020027161,-0.3265497386455536,0.1907123476266861,-0.4011634290218353,-0.33033856749534607,0.09035344421863556,-0.9917385578155518,-0.09105406701564789,-0.001222050515934825,-0.8510990142822266,-0.25437211990356445,0.03229840099811554,-0.522629976272583,-0.2864918112754822,0.08282863348722458,-0.3914804756641388,-0.2689374089241028,-0.08700284361839294,-0.9393342137336731,-0.08649571239948273,-0.17426343262195587,-0.8589587211608887,-0.2770701050758362,-0.11147914826869965,-0.5705115795135498,-0.28614580631256104,-0.04731745272874832,-0.42153024673461914,-0.23284180462360382,-0.25407490134239197,-0.857994556427002,-0.09201910346746445,-0.315266489982605,-1.1463793516159058,-0.20932330191135406,-0.36364734172821045,-1.3357875347137451,-0.2244836986064911,-0.4054292142391205,-1.53312087059021,-0.1993136703968048
Y,0.0,0.0,0.0,0.2781919240951538,-0.10270808637142181,-0.16804087162017822,0.5054489374160767,-0.45571431517601013,-0.22266191244125366,0.634512722492218,-0.7569885849952698,-0.26329129934310913,0.7977351546287537,-0.8798435926437378,-0.2743018865585327,0.29926133155822754,-0.9430005550384521,-0.12803995609283447,0.1938282698392868,-0.9123026132583618,-0.2742295265197754,0.17366796731948853,-0.6002814173698425,-0.33261507749557495,0.19482775032520294,-0.41671332716941833,-0.3349107801914215,0.09032583236694336,-0.991473913192749,-0.09391925483942032,-0.00803601834923029,-0.8685022592544556,-0.26229068636894226,0.02587427943944931,-0.5341169238090515,-0.29364001750946045,0.079053595662117,-0.3979533314704895,-0.27381813526153564,-0.09040703624486923,-0.9404566884040833,-0.08669926226139069,-0.18289929628372192,-0.8763898611068726,-0.28043895959854126,-0.12094073742628098,-0.5828962326049805,-0.28870639204978943,-0.05421765521168709,-0.42848220467567444,-0.23339568078517914,-0.2606268525123596,-0.8593409061431885,-0.0901787132024765,-0.3165118992328644,-1.1553196907043457,-0.209760382771492,-0.36656317114830017,-1.3474040031433105,-0.22757744789123535,-0.4104960560798645,-1.545710802078247,-0.20377737283706665
Y,0.0,0.0,0.0,0.27922460436820984,-0.10652618855237961,-0.164861798286438,0.5026741027832031,-0.45337414741516113,-0.21708917617797852,0.6253196001052856,-0.7518206834793091,-0.2564198970794678,0.7800395488739014,-0.8891950845718384,-0.2668771743774414,0.2934093773365021,-0.9460002183914185,-0.11784590035676956,0.1940830647945404,-0.9071439504623413,-0.26346904039382935,0.17255598306655884,-0.5977191925048828,-0.3247346580028534,0.19055263698101044,-0.41226112842559814,-0.3281465768814087,0.08519204705953598,-0.992680549621582,-0.08560141175985336,-0.006906566675752401,-0.8641465902328491,-0.2527652084827423,0.024684550240635872,-0.5332005023956299,-0.28904807567596436,0.07448503375053406,-0.39135080575942993,-0.27191999554634094,-0.0954887792468071,-0.9404721856117249,-0.08033071458339691,-0.18059800565242767,-0.8662201762199402,-0.2743818461894989,-0.12060507386922836,-0.5769771933555603,-0.2882739007472992,-0.0573001466691494,-0.4217860698699951,-0.23554448783397675,-0.2660999596118927,-0.8580902218818665,-0.08523177355527878,-0.32633790373802185,-1.1564689874649048,-0.20456470549106598,-0.3764423131942749,-1.3513882160186768,-0.22314925491809845,-0.41906028985977173,-1.5470086336135864,-0.19905319809913635
Y,0.0,0.0,0.0,0.27863025665283203,-0.10655107349157333,-0.16517730057239532,0.4980904757976532,-0.46341097354888916,-0.21867765486240387,0.622385561466217,-0.7647553086280823,-0.2588602900505066,0.786609947681427,-0.8820244669914246,-0.27013495564460754,0.2878779172897339,-0.9426694512367249,-0.12638123333454132,0.18891122937202454,-0.9040577411651611,-0.2717490494251251,0.16977046430110931,-0.5975682735443115,-0.3312876224517822,0.19261924922466278,-0.4149330258369446,-0.3346739411354065,0.0799752026796341,-0.9924577474594116,-0.0929066464304924,-0.011309518478810787,-0.8612833023071289,-0.25981268286705017,0.020711440593004227,-0.5330692529678345,-0.2909473776817322,0.0717388167977333,-0.39428722858428955,-0.27118822932243347,-0.10016997158527374,-0.9427109360694885,-0.08607819676399231,-0.18554547429084778,-0.8699499368667603,-0.27539947628974915,-0.12474939972162247,-0.5837425589561462,-0.28446751832962036,-0.058817725628614426,-0.42976775765419006,-0.2310567945241928,-0.2698867917060852,-0.86452317237854,-0.09016960114240646,-0.32927775382995605,-1.1532118320465088,-0.2054741084575653,-0.38091573119163513,-1.3422483205795288,-0.22351878881454468,-0.42453187704086304,-1.5337656736373901,-0.20116440951824188
Y,0.0,0.0,0.0,0.2820475399494171,-0.11456663906574249,-0.16428598761558533,0.5118096470832825,-0.4605603814125061,-0.21884135901927948,0.6350265145301819,-0.7611209750175476,-0.26152101159095764,0.7892428040504456,-0.8974126577377319,-0.2754972577095032,0.30181649327278137,-0.9438966512680054,-0.11914130300283432,0.20199061930179596,-0.915886640548706,-0.26959720253944397,0.1771068274974823,-0.6064095497131348,-0.3325774073600769,0.1964442878961563,-0.41698992252349854,-0.3358990550041199,0.09071376919746399,-0.9919676780700684,-0.08815454691648483,-0.0007453155121766031,-0.8758530020713806,-0.26203763484954834,0.02811221033334732,-0.5415666103363037,-0.29961565136909485,0.07879450917243958,-0.3934776186943054,-0.2811208665370941,-0.09187068045139313,-0.9430599212646484,-0.08432333916425705,-0.17442600429058075,-0.8760553002357483,-0.282063364982605,-0.11439049988985062,-0.5816260576248169,-0.2956352233886719,-0.04911848530173302,-0.4214704930782318,-0.24087460339069366,-0.26425057649612427,-0.8630452156066895,-0.09063275158405304,-0.32343775033950806,-1.1631828546524048,-0.2093650847673416,-0.37471503019332886,-1.358538031578064,-0.22751380503177643,-0.41799643635749817,-1.5543118715286255,-0.20271813869476318
Y,0.0,0.0,0.0,0.29052987694740295,-0.11485690623521805,-0.15788854658603668,0.5198230147361755,-0.46848994493484497,-0.20554549992084503,0.6412636041641235,-0.7716781497001648,-0.2419886291027069,0.7958387732505798,-0.9055777192115784,-0.25009238719940186,0.30392035841941833,-0.9452454447746277,-0.11329279839992523,0.20492170751094818,-0.9102079272270203,-0.2604326903820038,0.1773233413696289,-0.5979580879211426,-0.3208909332752228,0.1960282176733017,-0.4031868577003479,-0.3220420181751251,0.09389741718769073,-0.9921218156814575,-0.08293098956346512,0.0031046478543430567,-0.8680270314216614,-0.25428545475006104,0.030223485082387924,-0.5355996489524841,-0.29040253162384033,0.08181457221508026,-0.3843359351158142,-0.2708735466003418,-0.08896751701831818,-0.9437320828437805,-0.07918866723775864,-0.17157471179962158,-0.8677242398262024,-0.27491670846939087,-0.11183459311723709,-0.5759013295173645,-0.2887168228626251,-0.046297088265419006,-0.4148675203323364,-0.23442159593105316,-0.2616115212440491,-0.8647286295890808,-0.08490607142448425,-0.3198501467704773,-1.1656615734100342,-0.202764093875885,-0.3720618486404419,-1.3649427890777588,-0.22072593867778778,-0.4151753783226013,-1.5610588788986206,-0.1959313005208969
